AdminStrata,Al-Hasakeh,Aleppo,Ar-Raqqa,As-Sweida,Damascus,Dar'a,Deir-ez-Zor,Hama,Homs,Lattakia,Rural Damascus,Tartous
2019-06-15,24.0,127.0,32.0,8.0,3.0,28.0,100.0,735.0,59.0,148.0,32.0,0.0
2019-06-16,24.0,140.0,29.0,6.0,3.0,29.0,97.0,733.0,59.0,138.0,32.0,0.0
2019-06-17,39.0,149.0,29.0,4.0,3.0,30.0,98.0,715.0,42.0,146.0,32.0,0.0
2019-06-18,39.0,133.0,29.0,4.0,2.0,30.0,81.0,772.0,62.0,145.0,31.0,0.0
2019-06-19,39.0,133.0,29.0,4.0,2.0,29.0,81.0,756.0,62.0,145.0,31.0,0.0
2019-06-20,34.0,134.0,29.0,4.0,2.0,29.0,87.0,784.0,62.0,135.0,31.0,0.0
2019-06-21,34.0,140.0,31.0,4.0,2.0,38.0,82.0,732.0,57.0,128.0,30.0,0.0
2019-06-22,34.0,153.0,31.0,4.0,2.0,38.0,82.0,701.0,57.0,105.0,32.0,0.0
2019-06-23,34.0,154.0,31.0,4.0,2.0,37.0,85.0,686.0,57.0,105.0,32.0,0.0
2019-06-24,34.0,146.0,31.0,4.0,2.0,48.0,86.0,690.0,57.0,105.0,32.0,0.0
2019-06-25,34.0,145.0,36.0,1.0,2.0,48.0,86.0,707.0,57.0,103.0,32.0,0.0
2019-06-26,33.0,136.0,37.0,1.0,2.0,49.0,93.0,614.0,57.0,103.0,32.0,0.0
2019-06-27,23.0,140.0,37.0,1.0,2.0,49.0,110.0,650.0,57.0,103.0,20.0,0.0
2019-06-28,23.0,129.0,37.0,1.0,3.0,49.0,103.0,750.0,62.0,103.0,20.0,0.0
2019-06-29,23.0,131.0,38.0,1.0,2.0,48.0,103.0,757.0,62.0,103.0,21.0,0.0
2019-06-30,21.0,145.0,38.0,1.0,3.0,48.0,103.0,769.0,63.0,103.0,32.0,0.0
2019-07-01,23.0,140.0,38.0,1.0,3.0,48.0,102.0,757.0,69.0,103.0,33.0,0.0
2019-07-02,24.0,141.0,24.0,1.0,2.0,48.0,79.0,777.0,52.0,115.0,33.0,0.0
2019-07-03,24.0,121.0,24.0,7.0,2.0,49.0,79.0,775.0,47.0,105.0,24.0,0.0
2019-07-04,26.0,122.0,12.0,7.0,5.0,47.0,79.0,774.0,47.0,84.0,25.0,0.0
2019-07-05,26.0,111.0,12.0,6.0,5.0,49.0,78.0,759.0,47.0,84.0,27.0,0.0
2019-07-06,26.0,111.0,13.0,6.0,5.0,45.0,79.0,761.0,47.0,84.0,27.0,0.0
2019-07-07,29.0,111.0,13.0,6.0,5.0,46.0,76.0,731.0,47.0,84.0,27.0,0.0
2019-07-08,29.0,111.0,13.0,6.0,5.0,47.0,76.0,713.0,47.0,83.0,29.0,0.0
2019-07-09,29.0,109.0,13.0,6.0,5.0,47.0,75.0,611.0,47.0,122.0,28.0,0.0
2019-07-10,30.0,109.0,13.0,6.0,5.0,47.0,76.0,606.0,47.0,87.0,26.0,0.0
2019-07-11,40.0,119.0,12.0,6.0,5.0,44.0,75.0,675.0,47.0,78.0,26.0,0.0
2019-07-12,41.0,113.0,13.0,6.0,5.0,43.0,69.0,666.0,38.0,63.0,28.0,0.0
2019-07-13,41.0,117.0,13.0,6.0,5.0,43.0,74.0,692.0,38.0,63.0,30.0,0.0
2019-07-14,42.0,125.0,11.0,6.0,5.0,33.0,75.0,704.0,32.0,63.0,29.0,0.0
2019-07-15,41.0,125.0,11.0,6.0,5.0,32.0,75.0,706.0,32.0,63.0,29.0,0.0
2019-07-16,40.0,126.0,11.0,6.0,5.0,32.0,93.0,682.0,32.0,63.0,32.0,0.0
2019-07-17,42.0,111.0,11.0,6.0,5.0,42.0,96.0,673.0,32.0,63.0,32.0,0.0
2019-07-18,26.0,101.0,11.0,6.0,5.0,43.0,103.0,666.0,32.0,59.0,32.0,0.0
2019-07-19,26.0,101.0,11.0,6.0,5.0,44.0,106.0,621.0,13.0,59.0,36.0,0.0
2019-07-20,26.0,101.0,11.0,6.0,5.0,44.0,111.0,622.0,13.0,59.0,36.0,0.0
2019-07-21,26.0,100.0,11.0,6.0,5.0,45.0,121.0,561.0,13.0,59.0,39.0,0.0
2019-07-22,26.0,106.0,10.0,6.0,8.0,36.0,122.0,567.0,15.0,59.0,50.0,0.0
2019-07-23,28.0,100.0,10.0,6.0,8.0,41.0,122.0,567.0,15.0,59.0,48.0,0.0
2019-07-24,28.0,108.0,10.0,6.0,8.0,41.0,122.0,579.0,15.0,59.0,50.0,0.0
2019-07-25,28.0,111.0,10.0,6.0,8.0,30.0,118.0,572.0,15.0,59.0,50.0,0.0
2019-07-26,29.0,114.0,7.0,6.0,8.0,29.0,129.0,551.0,15.0,59.0,50.0,0.0
2019-07-27,30.0,118.0,9.0,6.0,8.0,36.0,124.0,553.0,15.0,59.0,51.0,0.0
2019-07-28,31.0,115.0,13.0,10.0,8.0,36.0,118.0,538.0,15.0,70.0,51.0,0.0
2019-07-29,31.0,113.0,13.0,10.0,7.0,37.0,126.0,437.0,10.0,91.0,51.0,0.0
2019-07-30,36.0,126.0,12.0,10.0,7.0,38.0,126.0,454.0,10.0,140.0,50.0,0.0
2019-07-31,36.0,115.0,12.0,10.0,6.0,41.0,127.0,459.0,9.0,147.0,38.0,0.0
2019-08-01,34.0,115.0,12.0,10.0,6.0,41.0,134.0,483.0,3.0,147.0,37.0,0.0
2019-08-02,34.0,128.0,12.0,10.0,6.0,44.0,134.0,463.0,3.0,138.0,37.0,0.0
2019-08-03,36.0,124.0,12.0,4.0,6.0,43.0,136.0,463.0,33.0,138.0,36.0,0.0
2019-08-04,38.0,145.0,12.0,4.0,3.0,43.0,149.0,465.0,33.0,137.0,36.0,0.0
2019-08-05,38.0,147.0,13.0,4.0,3.0,41.0,170.0,469.0,33.0,137.0,35.0,0.0
2019-08-06,42.0,163.0,14.0,4.0,3.0,41.0,174.0,467.0,33.0,137.0,37.0,0.0
2019-08-07,43.0,161.0,14.0,4.0,3.0,40.0,171.0,493.0,33.0,137.0,37.0,0.0
2019-08-08,46.0,161.0,14.0,4.0,3.0,42.0,176.0,471.0,33.0,137.0,35.0,0.0
2019-08-09,49.0,163.0,14.0,4.0,3.0,42.0,170.0,497.0,33.0,104.0,35.0,0.0
2019-08-10,52.0,165.0,14.0,4.0,3.0,45.0,170.0,452.0,33.0,115.0,35.0,0.0
2019-08-11,44.0,152.0,15.0,4.0,3.0,45.0,171.0,387.0,33.0,115.0,35.0,0.0
2019-08-12,44.0,149.0,14.0,4.0,3.0,45.0,164.0,386.0,33.0,115.0,33.0,0.0
2019-08-13,45.0,144.0,14.0,4.0,3.0,44.0,162.0,360.0,33.0,131.0,31.0,0.0
2019-08-14,44.0,136.0,14.0,4.0,3.0,44.0,160.0,346.0,35.0,131.0,31.0,0.0
2019-08-15,45.0,135.0,14.0,4.0,3.0,44.0,160.0,344.0,35.0,141.0,30.0,0.0
2019-08-16,47.0,134.0,17.0,5.0,3.0,46.0,142.0,333.0,35.0,141.0,27.0,0.0
2019-08-17,45.0,146.0,17.0,5.0,3.0,36.0,139.0,345.0,35.0,141.0,27.0,0.0
2019-08-18,56.0,156.0,17.0,5.0,3.0,34.0,131.0,344.0,35.0,137.0,29.0,0.0
2019-08-19,58.0,157.0,19.0,5.0,3.0,34.0,129.0,329.0,34.0,137.0,25.0,0.0
2019-08-20,58.0,158.0,20.0,5.0,3.0,34.0,123.0,342.0,34.0,137.0,25.0,0.0
2019-08-21,58.0,158.0,20.0,6.0,4.0,33.0,107.0,338.0,34.0,146.0,23.0,0.0
2019-08-22,58.0,146.0,19.0,6.0,1.0,32.0,109.0,331.0,32.0,165.0,12.0,0.0
2019-08-23,57.0,140.0,19.0,6.0,1.0,27.0,110.0,326.0,32.0,177.0,12.0,0.0
2019-08-24,56.0,130.0,19.0,6.0,1.0,29.0,110.0,314.0,32.0,207.0,15.0,0.0
2019-08-25,56.0,127.0,19.0,6.0,1.0,29.0,109.0,323.0,32.0,225.0,15.0,0.0
2019-08-26,55.0,124.0,20.0,6.0,1.0,29.0,111.0,324.0,32.0,242.0,15.0,0.0
2019-08-27,54.0,129.0,17.0,6.0,1.0,22.0,121.0,332.0,32.0,242.0,14.0,0.0
2019-08-28,63.0,127.0,13.0,2.0,1.0,22.0,112.0,311.0,32.0,231.0,14.0,0.0
2019-08-29,63.0,136.0,14.0,2.0,1.0,24.0,105.0,300.0,32.0,210.0,15.0,0.0
2019-08-30,58.0,122.0,14.0,2.0,1.0,23.0,106.0,288.0,32.0,161.0,15.0,0.0
2019-08-31,58.0,120.0,14.0,2.0,1.0,20.0,104.0,280.0,32.0,154.0,15.0,0.0
2019-09-01,60.0,124.0,14.0,2.0,1.0,20.0,98.0,238.0,32.0,154.0,16.0,0.0
2019-09-02,59.0,107.0,14.0,2.0,1.0,17.0,101.0,241.0,32.0,151.0,15.0,0.0
2019-09-03,60.0,109.0,14.0,2.0,2.0,17.0,99.0,239.0,2.0,151.0,15.0,0.0
2019-09-04,56.0,86.0,14.0,2.0,2.0,17.0,88.0,240.0,2.0,151.0,15.0,0.0
2019-09-05,58.0,83.0,13.0,2.0,2.0,17.0,68.0,234.0,2.0,151.0,14.0,0.0
2019-09-06,54.0,67.0,11.0,2.0,2.0,17.0,67.0,224.0,2.0,152.0,12.0,0.0
2019-09-07,49.0,68.0,11.0,2.0,2.0,17.0,67.0,192.0,2.0,152.0,12.0,0.0
2019-09-08,46.0,66.0,11.0,2.0,2.0,14.0,83.0,165.0,2.0,152.0,13.0,0.0
2019-09-09,43.0,64.0,11.0,2.0,2.0,17.0,82.0,125.0,2.0,146.0,14.0,0.0
2019-09-10,41.0,61.0,14.0,2.0,2.0,14.0,85.0,111.0,2.0,132.0,14.0,0.0
2019-09-11,39.0,61.0,13.0,2.0,2.0,14.0,84.0,106.0,2.0,132.0,16.0,0.0
2019-09-12,38.0,59.0,13.0,2.0,2.0,13.0,84.0,106.0,2.0,132.0,17.0,0.0
2019-09-13,37.0,59.0,13.0,2.0,2.0,14.0,79.0,106.0,2.0,116.0,17.0,0.0
2019-09-14,37.0,59.0,13.0,2.0,2.0,14.0,79.0,106.0,0.0,116.0,17.0,0.0
2019-09-15,36.0,70.0,13.0,2.0,2.0,14.0,80.0,106.0,0.0,106.0,16.0,0.0
2019-09-16,35.0,75.0,10.0,1.0,2.0,12.0,81.0,98.0,0.0,106.0,16.0,0.0
2019-09-17,35.0,64.0,11.0,1.0,2.0,14.0,100.0,87.0,10.0,106.0,16.0,0.0
2019-09-18,24.0,56.0,11.0,1.0,3.0,14.0,100.0,84.0,10.0,106.0,15.0,0.0
2019-09-19,22.0,61.0,9.0,1.0,3.0,13.0,105.0,85.0,10.0,106.0,15.0,0.0
2019-09-20,22.0,60.0,8.0,1.0,3.0,13.0,110.0,65.0,11.0,106.0,16.0,0.0
2019-09-21,22.0,60.0,8.0,10.0,3.0,14.0,112.0,65.0,11.0,97.0,15.0,0.0
2019-09-22,22.0,60.0,8.0,10.0,3.0,15.0,109.0,65.0,11.0,80.0,15.0,0.0
2019-09-23,23.0,59.0,8.0,10.0,3.0,15.0,111.0,65.0,11.0,68.0,15.0,0.0
2019-09-24,26.0,65.0,8.0,10.0,3.0,15.0,108.0,66.0,11.0,38.0,10.0,0.0
2019-09-25,28.0,63.0,8.0,10.0,3.0,16.0,107.0,54.0,11.0,20.0,10.0,0.0
2019-09-26,28.0,67.0,6.0,10.0,3.0,17.0,98.0,51.0,17.0,3.0,11.0,0.0
2019-09-27,27.0,58.0,6.0,10.0,3.0,19.0,92.0,41.0,17.0,3.0,11.0,0.0
2019-09-28,17.0,62.0,6.0,10.0,4.0,20.0,90.0,42.0,17.0,5.0,11.0,0.0
2019-09-29,18.0,53.0,7.0,10.0,4.0,17.0,89.0,42.0,17.0,5.0,10.0,0.0
2019-09-30,19.0,53.0,7.0,10.0,4.0,18.0,108.0,30.0,17.0,5.0,11.0,0.0
2019-10-01,19.0,53.0,7.0,10.0,4.0,19.0,112.0,20.0,17.0,5.0,11.0,0.0
2019-10-02,17.0,50.0,8.0,10.0,4.0,20.0,111.0,17.0,17.0,5.0,11.0,0.0
2019-10-03,17.0,49.0,8.0,10.0,4.0,20.0,110.0,18.0,19.0,5.0,13.0,0.0
2019-10-04,14.0,51.0,8.0,10.0,3.0,23.0,119.0,19.0,28.0,6.0,13.0,0.0
2019-10-05,14.0,53.0,8.0,10.0,3.0,23.0,118.0,26.0,28.0,6.0,12.0,0.0
2019-10-06,12.0,54.0,8.0,10.0,3.0,26.0,117.0,29.0,28.0,6.0,12.0,0.0
2019-10-07,12.0,59.0,8.0,10.0,3.0,26.0,114.0,28.0,28.0,5.0,12.0,0.0
2019-10-08,12.0,70.0,8.0,11.0,3.0,26.0,115.0,29.0,28.0,5.0,12.0,0.0
2019-10-09,14.0,75.0,19.0,11.0,3.0,26.0,93.0,29.0,45.0,5.0,11.0,0.0
2019-10-10,40.0,76.0,48.0,11.0,3.0,23.0,94.0,39.0,60.0,5.0,10.0,0.0
2019-10-11,88.0,85.0,77.0,11.0,3.0,27.0,90.0,39.0,60.0,8.0,10.0,0.0
2019-10-12,118.0,92.0,105.0,11.0,3.0,28.0,94.0,39.0,60.0,10.0,8.0,0.0
2019-10-13,162.0,95.0,149.0,11.0,3.0,30.0,94.0,39.0,60.0,10.0,7.0,0.0
2019-10-14,202.0,96.0,185.0,11.0,3.0,31.0,102.0,39.0,60.0,10.0,8.0,0.0
2019-10-15,237.0,126.0,206.0,11.0,3.0,33.0,102.0,39.0,60.0,10.0,9.0,0.0
2019-10-16,264.0,115.0,217.0,11.0,3.0,34.0,103.0,46.0,60.0,10.0,10.0,0.0
2019-10-17,273.0,118.0,230.0,11.0,3.0,36.0,104.0,47.0,60.0,10.0,10.0,0.0
2019-10-18,311.0,120.0,229.0,11.0,3.0,35.0,86.0,46.0,50.0,10.0,12.0,0.0
2019-10-19,315.0,118.0,233.0,11.0,2.0,38.0,86.0,46.0,50.0,10.0,11.0,0.0
2019-10-20,323.0,113.0,233.0,11.0,2.0,38.0,80.0,46.0,50.0,11.0,12.0,0.0
2019-10-21,338.0,114.0,237.0,11.0,2.0,40.0,75.0,46.0,49.0,11.0,13.0,0.0
2019-10-22,339.0,115.0,237.0,1.0,1.0,39.0,74.0,46.0,49.0,11.0,13.0,0.0
2019-10-23,351.0,119.0,243.0,1.0,1.0,38.0,74.0,45.0,49.0,9.0,13.0,0.0
2019-10-24,350.0,123.0,249.0,1.0,1.0,38.0,71.0,47.0,49.0,9.0,13.0,0.0
2019-10-25,370.0,117.0,261.0,2.0,1.0,36.0,70.0,46.0,59.0,26.0,13.0,0.0
2019-10-26,405.0,126.0,271.0,2.0,2.0,35.0,70.0,46.0,59.0,44.0,13.0,0.0
2019-10-27,436.0,126.0,270.0,2.0,2.0,34.0,65.0,45.0,53.0,54.0,12.0,0.0
2019-10-28,439.0,129.0,277.0,2.0,2.0,31.0,62.0,44.0,53.0,54.0,12.0,0.0
2019-10-29,465.0,126.0,279.0,2.0,1.0,30.0,62.0,44.0,53.0,77.0,12.0,0.0
2019-10-30,470.0,126.0,277.0,2.0,1.0,33.0,65.0,44.0,53.0,77.0,13.0,0.0
2019-10-31,480.0,137.0,285.0,2.0,1.0,34.0,45.0,43.0,53.0,92.0,12.0,0.0
2019-11-01,482.0,136.0,285.0,2.0,1.0,34.0,43.0,43.0,53.0,126.0,14.0,0.0
2019-11-02,482.0,135.0,284.0,2.0,1.0,33.0,43.0,48.0,53.0,126.0,14.0,0.0
2019-11-03,487.0,141.0,288.0,2.0,1.0,33.0,53.0,48.0,51.0,126.0,14.0,0.0
2019-11-04,498.0,137.0,289.0,2.0,1.0,31.0,44.0,47.0,44.0,125.0,15.0,0.0
2019-11-05,513.0,135.0,296.0,2.0,1.0,33.0,44.0,37.0,44.0,125.0,17.0,0.0
2019-11-06,514.0,143.0,323.0,2.0,1.0,30.0,45.0,44.0,44.0,125.0,17.0,0.0
2019-11-07,515.0,140.0,365.0,2.0,1.0,32.0,45.0,45.0,44.0,125.0,18.0,0.0
2019-11-08,516.0,135.0,366.0,1.0,1.0,32.0,46.0,44.0,44.0,125.0,18.0,0.0
2019-11-09,529.0,132.0,367.0,1.0,1.0,33.0,59.0,44.0,27.0,129.0,18.0,0.0
2019-11-10,513.0,130.0,355.0,1.0,2.0,33.0,58.0,36.0,12.0,137.0,20.0,0.0
2019-11-11,469.0,122.0,323.0,1.0,2.0,30.0,62.0,36.0,12.0,134.0,20.0,0.0
2019-11-12,440.0,125.0,307.0,3.0,3.0,32.0,60.0,76.0,12.0,132.0,20.0,0.0
2019-11-13,432.0,126.0,264.0,4.0,3.0,33.0,62.0,76.0,12.0,146.0,20.0,0.0
2019-11-14,393.0,130.0,228.0,4.0,3.0,31.0,54.0,77.0,12.0,156.0,19.0,0.0
2019-11-15,381.0,101.0,207.0,4.0,3.0,29.0,54.0,78.0,12.0,159.0,18.0,0.0
2019-11-16,368.0,121.0,196.0,4.0,3.0,28.0,54.0,71.0,12.0,159.0,18.0,0.0
2019-11-17,362.0,116.0,184.0,4.0,3.0,27.0,57.0,69.0,12.0,164.0,19.0,0.0
2019-11-18,324.0,123.0,190.0,4.0,3.0,25.0,58.0,72.0,12.0,164.0,17.0,0.0
2019-11-19,320.0,126.0,211.0,4.0,3.0,24.0,59.0,72.0,18.0,184.0,40.0,0.0
2019-11-20,314.0,128.0,223.0,4.0,3.0,25.0,59.0,71.0,18.0,183.0,39.0,0.0
2019-11-21,304.0,139.0,220.0,4.0,4.0,23.0,58.0,71.0,18.0,183.0,37.0,0.0
2019-11-22,306.0,138.0,224.0,4.0,4.0,23.0,61.0,79.0,18.0,183.0,37.0,0.0
2019-11-23,310.0,134.0,237.0,4.0,4.0,25.0,61.0,79.0,18.0,187.0,38.0,0.0
2019-11-24,309.0,130.0,231.0,4.0,4.0,25.0,68.0,79.0,28.0,188.0,39.0,0.0
2019-11-25,286.0,139.0,220.0,4.0,4.0,27.0,69.0,79.0,18.0,171.0,40.0,0.0
2019-11-26,268.0,129.0,227.0,4.0,3.0,28.0,73.0,79.0,18.0,153.0,41.0,0.0
2019-11-27,237.0,134.0,228.0,4.0,3.0,30.0,73.0,79.0,18.0,143.0,41.0,0.0
2019-11-28,234.0,139.0,221.0,4.0,3.0,32.0,71.0,80.0,18.0,143.0,41.0,0.0
2019-11-29,210.0,148.0,219.0,4.0,3.0,32.0,71.0,90.0,18.0,123.0,42.0,0.0
2019-11-30,204.0,158.0,219.0,5.0,3.0,31.0,68.0,94.0,18.0,123.0,43.0,0.0
2019-12-01,206.0,146.0,211.0,5.0,3.0,29.0,71.0,94.0,18.0,118.0,43.0,0.0
2019-12-02,205.0,157.0,215.0,5.0,3.0,30.0,69.0,94.0,18.0,84.0,42.0,0.0
2019-12-03,207.0,160.0,215.0,5.0,3.0,30.0,72.0,90.0,18.0,84.0,42.0,0.0
2019-12-04,203.0,157.0,211.0,7.0,3.0,30.0,61.0,102.0,18.0,84.0,40.0,0.0
2019-12-05,194.0,157.0,210.0,7.0,3.0,30.0,62.0,102.0,16.0,84.0,41.0,0.0
2019-12-06,179.0,167.0,203.0,8.0,3.0,28.0,62.0,112.0,16.0,84.0,39.0,0.0
2019-12-07,179.0,162.0,176.0,8.0,3.0,28.0,69.0,102.0,16.0,84.0,39.0,0.0
2019-12-08,178.0,160.0,134.0,8.0,3.0,27.0,68.0,106.0,16.0,91.0,38.0,0.0
2019-12-09,178.0,157.0,133.0,8.0,3.0,28.0,67.0,106.0,16.0,91.0,38.0,0.0
2019-12-10,163.0,155.0,121.0,8.0,3.0,29.0,54.0,126.0,16.0,88.0,39.0,0.0
2019-12-11,153.0,156.0,106.0,8.0,2.0,29.0,53.0,124.0,16.0,80.0,38.0,0.0
2019-12-12,148.0,156.0,106.0,8.0,2.0,33.0,49.0,124.0,16.0,80.0,38.0,0.0
2019-12-13,147.0,147.0,96.0,6.0,1.0,30.0,47.0,87.0,16.0,82.0,38.0,0.0
2019-12-14,112.0,143.0,95.0,5.0,2.0,27.0,45.0,87.0,16.0,68.0,39.0,0.0
2019-12-15,112.0,138.0,95.0,5.0,2.0,28.0,47.0,96.0,16.0,58.0,40.0,0.0
2019-12-16,89.0,137.0,97.0,5.0,2.0,29.0,50.0,95.0,16.0,55.0,41.0,0.0
2019-12-17,75.0,127.0,107.0,5.0,3.0,30.0,49.0,95.0,16.0,55.0,40.0,0.0
2019-12-18,78.0,124.0,108.0,5.0,3.0,30.0,48.0,94.0,16.0,50.0,39.0,0.0
2019-12-19,84.0,114.0,102.0,5.0,3.0,30.0,47.0,91.0,33.0,60.0,39.0,0.0
2019-12-20,84.0,111.0,77.0,5.0,3.0,34.0,46.0,91.0,27.0,45.0,16.0,0.0
2019-12-21,84.0,109.0,65.0,5.0,3.0,35.0,49.0,91.0,27.0,51.0,16.0,0.0
2019-12-22,79.0,107.0,64.0,6.0,2.0,46.0,60.0,95.0,27.0,56.0,19.0,0.0
2019-12-23,78.0,106.0,68.0,6.0,2.0,47.0,59.0,87.0,27.0,66.0,19.0,0.0
2019-12-24,63.0,106.0,50.0,6.0,2.0,48.0,72.0,87.0,27.0,75.0,18.0,0.0
2019-12-25,65.0,107.0,50.0,6.0,3.0,48.0,86.0,85.0,17.0,78.0,17.0,0.0
2019-12-26,67.0,99.0,53.0,5.0,3.0,46.0,91.0,85.0,17.0,78.0,20.0,0.0
2019-12-27,48.0,99.0,37.0,5.0,3.0,46.0,88.0,85.0,17.0,78.0,19.0,0.0
2019-12-28,48.0,90.0,43.0,5.0,3.0,45.0,89.0,85.0,17.0,81.0,19.0,0.0
2019-12-29,49.0,86.0,63.0,5.0,3.0,43.0,88.0,84.0,17.0,81.0,20.0,0.0
2019-12-30,47.0,76.0,65.0,5.0,3.0,45.0,98.0,73.0,17.0,76.0,19.0,0.0
2019-12-31,48.0,70.0,65.0,4.0,3.0,43.0,99.0,70.0,17.0,76.0,30.0,0.0
2020-01-01,35.0,70.0,69.0,4.0,3.0,43.0,99.0,70.0,17.0,66.0,32.0,0.0
2020-01-02,36.0,69.0,65.0,4.0,3.0,44.0,99.0,70.0,17.0,72.0,31.0,0.0
2020-01-03,34.0,69.0,65.0,4.0,3.0,46.0,97.0,69.0,17.0,72.0,30.0,0.0
2020-01-04,33.0,67.0,86.0,2.0,3.0,46.0,96.0,53.0,17.0,72.0,30.0,0.0
2020-01-05,31.0,70.0,86.0,2.0,3.0,45.0,102.0,53.0,17.0,72.0,28.0,0.0
2020-01-06,31.0,60.0,86.0,1.0,3.0,46.0,113.0,53.0,17.0,72.0,28.0,0.0
2020-01-07,35.0,56.0,86.0,1.0,3.0,47.0,105.0,53.0,17.0,72.0,29.0,0.0
2020-01-08,36.0,56.0,93.0,1.0,3.0,46.0,105.0,48.0,17.0,65.0,29.0,0.0
2020-01-09,50.0,70.0,93.0,1.0,3.0,48.0,112.0,48.0,17.0,65.0,29.0,0.0
2020-01-10,51.0,70.0,96.0,1.0,3.0,49.0,112.0,28.0,17.0,74.0,28.0,0.0
2020-01-11,51.0,69.0,94.0,1.0,3.0,49.0,114.0,31.0,17.0,76.0,27.0,0.0
2020-01-12,52.0,71.0,94.0,1.0,3.0,44.0,115.0,31.0,17.0,76.0,27.0,0.0
2020-01-13,52.0,72.0,96.0,1.0,3.0,47.0,117.0,28.0,17.0,74.0,27.0,0.0
2020-01-14,52.0,72.0,96.0,1.0,2.0,48.0,144.0,30.0,20.0,74.0,26.0,0.0
2020-01-15,62.0,75.0,97.0,3.0,2.0,48.0,149.0,20.0,20.0,74.0,49.0,0.0
2020-01-16,62.0,85.0,105.0,3.0,2.0,47.0,152.0,20.0,20.0,74.0,48.0,0.0
2020-01-17,63.0,86.0,95.0,3.0,1.0,46.0,152.0,20.0,20.0,74.0,48.0,0.0
2020-01-18,56.0,91.0,93.0,3.0,1.0,45.0,148.0,20.0,20.0,74.0,48.0,0.0
2020-01-19,51.0,92.0,93.0,3.0,1.0,48.0,149.0,20.0,3.0,64.0,48.0,0.0
2020-01-20,51.0,102.0,104.0,3.0,1.0,42.0,151.0,21.0,3.0,59.0,48.0,0.0
2020-01-21,49.0,129.0,104.0,3.0,1.0,40.0,148.0,22.0,3.0,53.0,48.0,0.0
2020-01-22,49.0,124.0,104.0,2.0,1.0,29.0,139.0,22.0,3.0,48.0,45.0,0.0
2020-01-23,47.0,126.0,96.0,2.0,1.0,28.0,137.0,22.0,3.0,38.0,45.0,0.0
2020-01-24,48.0,137.0,95.0,2.0,1.0,25.0,125.0,22.0,3.0,25.0,45.0,0.0
2020-01-25,46.0,136.0,95.0,2.0,0.0,25.0,105.0,22.0,3.0,21.0,45.0,0.0
2020-01-26,49.0,169.0,91.0,2.0,1.0,27.0,99.0,22.0,3.0,21.0,41.0,0.0
2020-01-27,49.0,187.0,90.0,2.0,2.0,26.0,100.0,22.0,3.0,21.0,41.0,0.0
2020-01-28,52.0,194.0,83.0,2.0,2.0,25.0,100.0,22.0,3.0,18.0,41.0,0.0
2020-01-29,70.0,190.0,64.0,2.0,2.0,25.0,100.0,22.0,3.0,18.0,40.0,0.0
2020-01-30,71.0,202.0,64.0,2.0,2.0,23.0,96.0,22.0,3.0,18.0,40.0,0.0
2020-01-31,70.0,208.0,66.0,2.0,2.0,24.0,96.0,21.0,3.0,18.0,27.0,0.0
2020-02-01,71.0,221.0,62.0,2.0,2.0,26.0,95.0,21.0,3.0,18.0,25.0,0.0
2020-02-02,77.0,216.0,63.0,2.0,2.0,27.0,97.0,21.0,3.0,12.0,27.0,0.0
2020-02-03,77.0,228.0,63.0,2.0,2.0,25.0,97.0,21.0,3.0,12.0,28.0,0.0
2020-02-04,77.0,239.0,42.0,2.0,2.0,27.0,101.0,21.0,3.0,12.0,29.0,0.0
2020-02-05,88.0,262.0,42.0,2.0,2.0,29.0,94.0,21.0,3.0,12.0,29.0,0.0
2020-02-06,88.0,277.0,42.0,2.0,7.0,35.0,82.0,11.0,3.0,12.0,43.0,0.0
2020-02-07,100.0,277.0,42.0,2.0,7.0,34.0,85.0,11.0,3.0,12.0,42.0,0.0
2020-02-08,104.0,277.0,37.0,2.0,8.0,34.0,87.0,11.0,4.0,12.0,43.0,0.0
2020-02-09,89.0,276.0,37.0,2.0,8.0,33.0,80.0,21.0,4.0,12.0,43.0,0.0
2020-02-10,88.0,342.0,34.0,2.0,9.0,30.0,82.0,21.0,4.0,2.0,43.0,0.0
2020-02-11,88.0,377.0,34.0,2.0,9.0,30.0,80.0,18.0,4.0,0.0,44.0,0.0
2020-02-12,96.0,384.0,36.0,2.0,9.0,31.0,81.0,18.0,4.0,0.0,44.0,0.0
2020-02-13,96.0,386.0,39.0,2.0,9.0,28.0,80.0,18.0,4.0,0.0,51.0,0.0
2020-02-14,95.0,433.0,39.0,2.0,9.0,27.0,53.0,16.0,1.0,0.0,51.0,0.0
2020-02-15,84.0,444.0,38.0,0.0,9.0,26.0,47.0,16.0,1.0,0.0,28.0,0.0
2020-02-16,84.0,498.0,32.0,0.0,9.0,26.0,43.0,16.0,1.0,0.0,29.0,0.0
2020-02-17,83.0,489.0,32.0,0.0,9.0,26.0,43.0,16.0,1.0,0.0,29.0,0.0
2020-02-18,85.0,496.0,32.0,0.0,10.0,26.0,45.0,16.0,1.0,0.0,29.0,0.0
2020-02-19,94.0,502.0,32.0,0.0,10.0,26.0,43.0,16.0,1.0,0.0,30.0,0.0
2020-02-20,94.0,492.0,23.0,0.0,10.0,37.0,41.0,15.0,1.0,0.0,31.0,0.0
2020-02-21,94.0,464.0,39.0,0.0,10.0,37.0,42.0,14.0,1.0,0.0,31.0,0.0
